plate,mjd,fiberid,run2d,specobj_id,ra,dec,sn_median_r,z,zerr,zwarning,class,subclass
7083,56722,572,'v5_10_0',Decimal('7974906383106547712'),156.19301,65.480638,29.41,1.31347,0.000225,0,'QSO','BROADLINE'
7086,56658,63,'v5_10_0',Decimal('7978144168898699264'),155.84588,57.013174,15.4,1.3787,0.000148,0,'QSO','BROADLINE'
7087,56637,580,'v5_10_0',Decimal('7979412180331110400'),152.00983,59.533501,46.99,1.70092,0.000334,0,'QSO','BROADLINE'
7088,56657,824,'v5_10_0',Decimal('7980605150782791680'),159.35309,58.086964,44.63,1.51839,0.000138,0,'QSO','BROADLINE'
7090,56659,98,'v5_10_0',Decimal('7982657389269590016'),158.4643,60.85204,32.5,1.40804,0.000585,0,'QSO','BROADLINE'
7090,56659,100,'v5_10_0',Decimal('7982657939025403904'),158.59047,60.888378,37.83,0.2277,2.00E-05,0,'QSO','BROADLINE'
7105,56740,486,'v5_10_0',Decimal('7999652541859078144'),160.71293,64.95165,4.55,6.57659,0.001241,0,'QSO','BROADLINE'
7282,56660,898,'v5_10_0',Decimal('8199050073725706240'),151.46933,49.579999,5.93,1.12173,9.00E-05,0,'QSO','BROADLINE'
7381,56717,606,'v5_10_0',Decimal('8310433901110599680'),153.28534,48.701081,17.49,0.448721,3.20E-05,0,'QSO','STARBURST BROADLINE'
7384,56715,398,'v5_10_0',Decimal('8313754426192928768'),152.07579,45.744025,24.43,0.330879,1.80E-05,0,'QSO','STARBURST BROADLINE'
7385,56710,578,'v5_10_0',Decimal('8314929804039135232'),153.50778,46.33159,36.18,0.321959,9.40E-05,0,'QSO','AGN BROADLINE'
7388,56783,362,'v5_10_0',Decimal('8318248131356499968'),157.16297,45.002619,39.77,0.583931,4.10E-05,0,'QSO','AGN BROADLINE'
7388,56783,702,'v5_10_0',Decimal('8318341589844860928'),157.46126,47.186133,31.23,0.521437,5.70E-05,0,'QSO','AGN BROADLINE'
7391,56781,396,'v5_10_0',Decimal('8321635176892309504'),160.04659,45.357203,30.79,0.546496,6.40E-05,0,'QSO','BROADLINE'
8180,57345,934,'v5_10_0',Decimal('9210118097167425536'),157.60397,55.272973,44.18,0.434754,1.60E-05,0,'QSO','BROADLINE'
8851,57460,737,'v5_10_0',Decimal('9965542785640538112'),161.24837,36.934765,50.45,2.86526,0.000247,0,'QSO','BROADLINE'
491,51942,402,'26',Decimal('552927387759699968'),169.30793,67.689647,31.3,0.24785,2.90E-05,0,'QSO','STARBURST BROADLINE'
492,51955,248,'26',Decimal('554010956686977024'),174.62622,66.366456,39.8,1.00262,0.000153,0,'QSO','BROADLINE'
561,52295,618,'26',Decimal('631799760788940800'),163.1365,61.422486,36.27,0.420893,6.40E-05,0,'QSO','BROADLINE'
581,52353,434,'26',Decimal('654267182363994112'),166.49115,4.957896,53.59,0.913674,0.000412,0,'QSO','BROADLINE'
581,52356,434,'26',Decimal('654267182414325760'),166.49115,4.957896,57,0.915824,0.00013,0,'QSO','BROADLINE'
596,52370,219,'26',Decimal('671096582501853184'),167.28515,62.812434,32.68,1.56361,0.000602,0,'QSO','BROADLINE'
596,52370,392,'26',Decimal('671144136379754496'),166.54479,64.002675,44.53,2.20072,0.000244,0,'QSO','BROADLINE'
596,52370,426,'26',Decimal('671153482228590592'),167.27637,64.118021,23.14,1.8588,0.000141,0,'QSO','BROADLINE'
596,52370,477,'26',Decimal('671167501001844736'),167.47158,63.974947,26.23,1.42491,0.000261,0,'QSO','BROADLINE'
775,52295,80,'26',Decimal('872594456539326464'),171.76468,61.39707,22.34,0.759543,-1,0,'QSO','BROADLINE'
837,52642,55,'26',Decimal('942393384637589504'),173.46923,3.883474,29.28,1.78039,0.000205,0,'QSO','BROADLINE'
838,52378,241,'26',Decimal('943570407405938688'),174.6222,4.01696,31.33,1.56294,0.000208,0,'QSO','BROADLINE'
876,52346,107,'26',Decimal('986317769689556992'),164.1587,49.828721,40.36,1.14247,0.000152,0,'QSO','BROADLINE'
876,52669,110,'26',Decimal('986318599742318592'),164.1587,49.828721,36.26,1.14272,0.000193,0,'QSO','BROADLINE'
877,52353,402,'26',Decimal('987524758696388608'),165.28513,51.839423,27.9,0.967142,0.000152,0,'QSO','BROADLINE'
877,52353,414,'26',Decimal('987528057231271936'),165.21263,51.583962,26.34,0.213671,7.20E-05,0,'QSO','STARBURST BROADLINE'
950,52378,475,'26',Decimal('1069735518402537472'),166.40678,58.855762,36.12,0.19151,3.20E-05,0,'QSO','BROADLINE'
952,52409,253,'26',Decimal('1071926295840974848'),172.07498,58.152967,38.64,1.39369,0.000265,0,'QSO','BROADLINE'
964,52646,169,'26',Decimal('1085414008955103232'),166.70142,48.120071,16.27,0.435613,8.30E-05,0,'QSO','BROADLINE'
964,52646,598,'26',Decimal('1085531931577182208'),167.66101,48.521028,37.73,2.95745,0.000627,0,'QSO','BROADLINE'
1003,52641,293,'26',Decimal('1129358190098540544'),164.86014,6.374286,28.05,2.19917,0.000139,0,'QSO','BROADLINE'
1004,52723,303,'26',Decimal('1130486840160184320'),166.41708,6.707142,21.64,0.230478,2.80E-05,0,'QSO','BROADLINE'
1012,52649,259,'26',Decimal('1139481943545505792'),167.55751,52.601995,30.7,1.00427,0.00013,0,'QSO','BROADLINE'
1013,52707,552,'26',Decimal('1140688383652161536'),170.8389,54.188441,28.2,0.952009,0.000253,0,'QSO','BROADLINE'
1221,52751,432,'26',Decimal('1374842579664791552'),166.92806,10.357294,23.23,1.92228,0.000279,0,'QSO','BROADLINE'
1309,52762,120,'26',Decimal('1473836009744525312'),173.37922,56.761865,30.32,0.759162,0.000115,0,'QSO','BROADLINE'
1309,52762,620,'26',Decimal('1473973448697997312'),174.17041,57.644439,29.14,0.147698,2.00E-05,0,'QSO','AGN BROADLINE'
1362,53050,129,'26',Decimal('1533511183540185088'),163.83272,42.507899,28.63,1.49704,0.000173,0,'QSO','BROADLINE'
1364,53061,95,'26',Decimal('1535753637689583616'),169.11668,43.751623,24.05,0.800911,8.20E-05,0,'QSO','BROADLINE'
1365,53062,485,'26',Decimal('1536986739996911616'),170.71272,44.469561,27.85,1.35624,0.000223,0,'QSO','BROADLINE'
1366,53063,190,'26',Decimal('1538031550937982976'),173.18962,43.277218,30.77,1.02503,0.000207,0,'QSO','BROADLINE'
1366,53063,351,'26',Decimal('1538075806281000960'),171.74023,45.268434,32.19,1.81384,0.000257,0,'QSO','BROADLINE'
1435,52996,28,'26',Decimal('1615674113165125632'),165.06749,39.59014,17.32,0.312972,4.50E-05,0,'QSO','BROADLINE'
1435,52996,253,'26',Decimal('1615735960694188032'),162.99476,40.293529,36.68,2.17785,0.000156,0,'QSO','BROADLINE'
1436,53054,507,'26',Decimal('1616931680562472960'),165.43904,46.043379,27.3,0.178462,1.10E-05,0,'QSO','STARBURST BROADLINE'
1438,53054,30,'26',Decimal('1619052363614545920'),169.8053,45.61502,34.21,1.42203,0.000303,0,'QSO','BROADLINE'
1441,53083,9,'26',Decimal('1622424291385567232'),171.94822,45.895869,19.16,0.506603,0.000103,0,'QSO','BROADLINE'
1441,53083,26,'26',Decimal('1622428964309985280'),172.17951,46.424759,30.76,0.942843,0.000254,0,'QSO','BROADLINE'
1444,53054,308,'26',Decimal('1625884179113732096'),173.54333,47.015837,9.76,0.276546,4.20E-05,0,'QSO','STARBURST BROADLINE'
1619,53084,59,'26',Decimal('1822848218715678720'),174.29716,6.675267,28.36,2.0213,0.00042,0,'QSO','BROADLINE'
1619,53084,344,'26',Decimal('1822926558919157760'),172.5724,7.53693,30.98,2.65406,0.000232,0,'QSO','BROADLINE'
1752,53379,242,'26',Decimal('1972643213931997184'),167.96504,13.543318,34.74,2.45427,0.00018,0,'QSO','BROADLINE'
1754,53385,316,'26',Decimal('1974915354811459584'),171.9834,14.565974,31.56,1.62167,0.000128,0,'QSO','BROADLINE'
1974,53430,177,'26',Decimal('2222575127042746368'),173.12511,31.276429,35.79,1.14267,0.00024,0,'QSO','BROADLINE'
1979,53431,67,'26',Decimal('2228174390023972864'),170.67278,30.593037,34.16,1.81093,0.000136,0,'QSO','BROADLINE'
2026,53711,584,'26',Decimal('2281233802221086720'),164.44881,32.7851,31.86,0.165346,2.40E-05,0,'QSO','AGN BROADLINE'
2034,53466,79,'26',Decimal('2290102184022403072'),168.16155,34.777517,8.93,1.95219,0.000423,0,'QSO','BROADLINE'
2034,53466,541,'26',Decimal('2290229177615411200'),167.37986,35.507192,32.96,1.00626,0.000279,0,'QSO','BROADLINE'
2090,53463,41,'26',Decimal('2353142133394794496'),162.74669,35.427754,32.96,1.34776,0.000189,0,'QSO','BROADLINE'
2090,53463,131,'26',Decimal('2353166872406419456'),162.191,35.519655,22.72,1.01138,0.000351,0,'QSO','BROADLINE'
2098,53460,229,'26',Decimal('2362201009645709312'),173.70132,33.51812,30.59,1.81659,0.000172,0,'QSO','BROADLINE'
2111,53467,40,'26',Decimal('2376785756627691520'),170.87082,34.347729,31.19,1.73019,0.00056,0,'QSO','BROADLINE'
2111,53467,171,'26',Decimal('2376821765633501184'),169.70843,35.219911,28.83,2.15769,0.000339,0,'QSO','BROADLINE'
2113,53468,608,'26',Decimal('2379193687109298176'),173.45756,36.174279,9.44,1.15679,0.000582,0,'QSO','BROADLINE'
2211,53786,282,'26',Decimal('2489442273117366272'),164.9884,27.697421,15.67,0.242808,2.80E-05,0,'QSO','STARBURST BROADLINE'
2211,53786,318,'26',Decimal('2489452168722016256'),165.16163,28.343386,30.98,1.78114,0.00026,0,'QSO','BROADLINE'
2213,53792,38,'26',Decimal('2491627002822420480'),169.34003,28.665322,31.63,1.14727,0.000204,0,'QSO','BROADLINE'
2215,53793,179,'26',Decimal('2493917560437762048'),169.34003,28.665322,32.46,1.14742,0.000191,0,'QSO','BROADLINE'
2485,54176,29,'26',Decimal('2797869310024902656'),166.33071,17.86313,25.77,1.37874,0.00021,0,'QSO','BROADLINE'
2488,54149,503,'26',Decimal('2801377301420337152'),166.1514,21.40498,38.64,0.187563,2.40E-05,0,'QSO','STARBURST BROADLINE'
2493,54115,410,'26',Decimal('2806981236738779136'),168.7676,25.183446,32.83,0.979809,0.00016,0,'QSO','BROADLINE'
2494,54174,561,'26',Decimal('2808148644199426048'),170.62379,18.090669,29.94,1.03991,0.000136,0,'QSO','BROADLINE'
2495,54175,402,'26',Decimal('2809230838535841792'),169.50214,19.981519,45.98,1.94124,0.000318,0,'QSO','BROADLINE'
2496,54178,362,'26',Decimal('2810345743376738304'),169.87633,22.447059,27.83,0.419854,3.20E-05,0,'QSO','BROADLINE'
2498,54169,171,'26',Decimal('2812545041359202304'),171.7002,19.420785,29.36,1.0128,-1,0,'QSO',''
2498,54169,633,'26',Decimal('2812672034952210432'),173.21919,19.989902,24.46,0.864792,0.000122,0,'QSO','BROADLINE'
2499,54176,308,'26',Decimal('2813708599656736768'),170.74489,16.761201,27.67,3.02445,0.000485,16,'QSO','BROADLINE'
2503,53856,138,'26',Decimal('2818165464671217664'),173.8029,16.26407,18.56,2.00625,0.000247,0,'QSO','BROADLINE'
2504,54179,270,'26',Decimal('2819327653880817664'),173.19537,21.320373,21.52,1.03435,0.000172,0,'QSO','BROADLINE'
2872,54468,355,'26',Decimal('3233682189069608960'),167.5714,19.503492,0.17,2.49936,0.00089,0,'QSO','BROADLINE'
2872,54533,344,'26',Decimal('3233679166503151616'),167.5714,19.503492,5.1,2.49824,0.000124,16,'QSO','BROADLINE'
2882,54498,637,'26',Decimal('3245018704211109888'),166.54479,64.002675,43.51,2.20452,0.000217,0,'QSO','BROADLINE'
3327,54951,153,'104',Decimal('3745911129449275392'),170.74488,16.761196,43.93,3.02401,0.0004,16,'QSO','BROADLINE'
3772,55277,167,'v5_10_0',Decimal('4246940441755230208'),163.74526,-2.663103,44.91,0.157156,2.40E-05,0,'QSO','BROADLINE'
4615,55618,762,'v5_10_0',Decimal('5196237621299224576'),173.45756,36.174279,14.4,1.16395,2.00E-05,0,'QSO','BROADLINE'
4616,55617,675,'v5_10_0',Decimal('5197339606811385856'),173.70131,33.518114,33.82,1.81651,0.00012,0,'QSO','BROADLINE'
4622,55629,444,'v5_10_0',Decimal('5204031509657264128'),167.37985,35.507192,37.8,1.00674,0.000195,0,'QSO','BROADLINE'
4623,55621,34,'v5_10_0',Decimal('5205044709488041984'),170.87081,34.347728,35.06,1.72599,0.000202,0,'QSO','BROADLINE'
4623,55621,836,'v5_10_0',Decimal('5205265161569411072'),169.70842,35.219915,29.18,2.15487,0.000261,0,'QSO','BROADLINE'
4624,55654,602,'v5_10_0',Decimal('5206326740599676928'),163.83272,42.507898,27.11,1.49589,0.000188,0,'QSO','BROADLINE'
4625,55632,740,'v5_10_0',Decimal('5207490573288579072'),165.06748,39.590138,23.78,0.312826,2.20E-05,0,'QSO','STARBURST BROADLINE'
4627,55626,34,'v5_10_0',Decimal('5209548309199298560'),168.16155,34.777505,11.95,1.95298,0.000243,0,'QSO','BROADLINE'
4629,55630,772,'v5_10_0',Decimal('5212002968975417344'),162.99476,40.293532,47.05,2.14668,0.000234,0,'QSO','BROADLINE'
4630,55623,802,'v5_10_0',Decimal('5213137115102027776'),163.36636,37.967861,10.04,0.44607,4.20E-05,0,'QSO','AGN BROADLINE'
4631,55617,524,'v5_10_0',Decimal('5214186598850076672'),162.74668,35.427754,48.38,1.349,0.000114,0,'QSO','BROADLINE'
4635,55615,136,'v5_10_0',Decimal('5218583545815998464'),162.19099,35.51965,29.78,1.01042,0.000177,0,'QSO','BROADLINE'
4686,56013,594,'v5_10_0',Decimal('5276130341823684608'),169.11667,43.751625,31.3,0.80067,4.60E-05,0,'QSO','BROADLINE'
4699,55684,826,'v5_10_0',Decimal('5290830806767345664'),173.18961,43.277221,37.54,1.02614,0.000158,0,'QSO','BROADLINE'
4732,55648,174,'v5_10_0',Decimal('5327806282693844992'),164.62336,1.566332,58.55,0.893171,0.000429,0,'QSO','BROADLINE'
4766,55677,451,'v5_10_0',Decimal('5366163021193256960'),174.62221,4.016962,38.85,1.56353,0.000128,0,'QSO','BROADLINE'
4768,55944,72,'v5_10_0',Decimal('5368310646759727104'),173.46924,3.883477,47.67,1.77938,0.000126,0,'QSO','BROADLINE'
4854,55685,938,'v5_10_0',Decimal('5465376078670307328'),164.86013,6.374287,39.91,2.19257,0.000252,0,'QSO','BROADLINE'
4855,55926,808,'v5_10_0',Decimal('5466466248492556288'),166.41706,6.707151,27.56,0.230716,4.20E-05,0,'QSO','BROADLINE'
5361,55973,900,'v5_10_0',Decimal('6036196890910892032'),166.92809,10.35731,44.73,1.92486,0.000297,0,'QSO','BROADLINE'
5364,56000,466,'v5_10_0',Decimal('6039455294072791040'),166.46059,11.450577,2.35,0.141078,4.40E-05,0,'QSO','BROADLINE'
5365,55945,396,'v5_10_0',Decimal('6040561951603400704'),167.96505,13.543313,29.07,2.40354,8.10E-05,0,'QSO','BROADLINE'
5373,56010,420,'v5_10_0',Decimal('6049575749018427392'),171.98339,14.565965,33.77,1.6156,0.000159,0,'QSO','BROADLINE'
5374,55947,352,'v5_10_0',Decimal('6050682956170633216'),172.57239,7.536925,46.1,2.65576,0.00035,0,'QSO','BROADLINE'
5377,55957,456,'v5_10_0',Decimal('6054089243361255424'),174.29716,6.675265,32.31,2.02092,0.000215,0,'QSO','BROADLINE'
5877,56041,280,'v5_10_0',Decimal('6616990819680231424'),167.5714,19.503474,3.97,2.50408,0.000135,0,'QSO','BROADLINE'
5878,56033,168,'v5_10_0',Decimal('6618085933127278592'),170.62378,18.090668,32.2,1.04094,5.50E-05,0,'QSO','BROADLINE'
5878,56033,594,'v5_10_0',Decimal('6618203031115636736'),169.50212,19.981513,39.86,1.95102,0.001098,0,'QSO','BROADLINE'
5878,56033,994,'v5_10_0',Decimal('6618312982278414336'),171.70017,19.420781,31.36,3.56813,0.00042,0,'QSO',''
5879,56047,842,'v5_10_0',Decimal('6619397100978282496'),173.21918,19.989896,50.74,0.865509,6.60E-05,0,'QSO','BROADLINE'
5888,56041,350,'v5_10_0',Decimal('6629394960108986368'),166.3307,17.863126,34.26,1.37955,0.000127,0,'QSO','BROADLINE'
5890,56037,458,'v5_10_0',Decimal('6631676446669512704'),170.74488,16.761196,32.42,3.0398,0.000262,0,'QSO','BROADLINE'
6413,56336,184,'v5_10_0',Decimal('7220446786418089984'),168.76759,25.183439,31.97,0.980819,0.000122,0,'QSO','BROADLINE'
6414,56306,71,'v5_10_0',Decimal('7221541624618131456'),172.34485,25.114271,16.83,0.584236,3.50E-05,0,'QSO','BROADLINE'
6420,56304,254,'v5_10_0',Decimal('7228347326682603520'),169.87632,22.447056,30.81,0.419877,2.10E-05,0,'QSO','BROADLINE'
6427,56328,56,'v5_10_0',Decimal('7236174200607580160'),164.36476,21.62305,36.32,0.886776,4.70E-05,0,'QSO','BROADLINE'
6428,56279,260,'v5_10_0',Decimal('7237356174785355776'),166.1514,21.404972,53.48,0.187699,1.30E-05,0,'QSO','BROADLINE'
6429,56274,604,'v5_10_0',Decimal('7238576632608301056'),168.06192,22.131465,10.77,1.10389,0.000654,0,'QSO',''
6429,56274,956,'v5_10_0',Decimal('7238673389631545344'),169.87554,22.44824,4.29,0.420166,6.70E-05,0,'GALAXY',''
6430,56299,516,'v5_10_0',Decimal('7239678343678763008'),169.78615,21.321651,74.96,0.175679,6.90E-05,0,'QSO','BROADLINE'
6431,56311,477,'v5_10_0',Decimal('7240793523548561408'),173.19535,21.320369,32.91,1.03497,8.80E-05,0,'QSO','BROADLINE'
6434,56362,713,'v5_10_0',Decimal('7244236095310766080'),170.67278,30.593044,34.06,1.81214,0.00012,0,'QSO','BROADLINE'
6434,56362,732,'v5_10_0',Decimal('7244241317990998016'),170.85225,29.945041,11.2,0.405998,2.60E-05,0,'QSO','BROADLINE'
6436,56363,152,'v5_10_0',Decimal('7246333688635432960'),173.12511,31.276424,32.71,1.14338,-4,0,'QSO','BROADLINE'
6438,56367,524,'v5_10_0',Decimal('7248687743097610240'),168.66206,32.692637,33.25,0.187625,2.70E-05,0,'QSO','BROADLINE'
6441,56364,46,'v5_10_0',Decimal('7251934051128287232'),169.34002,28.665314,34.58,1.14925,0.000161,0,'QSO','BROADLINE'
6442,56369,360,'v5_10_0',Decimal('7253146262781796352'),164.44879,32.785091,34.53,0.165234,2.20E-05,0,'QSO','AGN BROADLINE'
6446,56363,113,'v5_10_0',Decimal('7257581967465488384'),164.98839,27.697422,18.72,0.242625,2.40E-05,0,'QSO','STARBURST BROADLINE'
6446,56363,940,'v5_10_0',Decimal('7257809291494531072'),165.16163,28.343381,33.91,1.78304,0.000178,0,'QSO','BROADLINE'
6449,56356,668,'v5_10_0',Decimal('7261112224306929664'),162.11457,30.247272,11.49,0.95766,0.000218,0,'QSO','BROADLINE'
6647,56390,360,'v5_10_0',Decimal('7483955744036855808'),172.17952,46.424775,31.59,0.944475,0.000142,0,'QSO','BROADLINE'
6647,56390,886,'v5_10_0',Decimal('7484100329815908352'),173.54335,47.015848,15.46,0.276541,2.20E-05,0,'QSO','STARBURST BROADLINE'
6648,56383,214,'v5_10_0',Decimal('7485041511651844096'),170.71271,44.46956,31.46,1.35763,0.000201,0,'QSO','BROADLINE'
6648,56383,719,'v5_10_0',Decimal('7485180324994850816'),169.80529,45.615014,43.67,1.41818,0.000213,0,'QSO','BROADLINE'
6648,56383,996,'v5_10_0',Decimal('7485256466175074304'),171.74023,45.26843,27.69,1.81325,0.000214,0,'QSO','BROADLINE'
6685,56412,826,'v5_10_0',Decimal('7526868033970610176'),172.88485,50.174186,28.42,0.450076,3.20E-05,0,'QSO','BROADLINE'
6692,56390,408,'v5_10_0',Decimal('7534634433984307200'),167.66098,48.521036,39.54,2.95943,0.000135,0,'QSO','BROADLINE'
6698,56637,670,'v5_10_0',Decimal('7541461855580954624'),170.83888,54.18844,28.09,0.954494,0.000151,0,'QSO','BROADLINE'
6700,56384,428,'v5_10_0',Decimal('7543647130696523776'),164.15869,49.828716,38.78,1.14372,0.000139,0,'QSO','BROADLINE'
6702,56381,950,'v5_10_0',Decimal('7546042416727302144'),162.93377,51.090616,25.22,1.56154,0.000298,0,'QSO','BROADLINE'
6703,56636,126,'v5_10_0',Decimal('7546941821517012992'),162.1812,51.318191,55.58,0.808995,0.000155,0,'QSO','BROADLINE'
6705,56636,290,'v5_10_0',Decimal('7549238701307437056'),167.55747,52.60201,33.36,1.00446,0.000158,0,'QSO','BROADLINE'
6706,56385,186,'v5_10_0',Decimal('7550336009700876288'),165.28513,51.839422,30.19,0.967583,6.90E-05,0,'QSO','BROADLINE'
6706,56385,220,'v5_10_0',Decimal('7550345355549712384'),165.21262,51.583942,23.9,0.213867,4.70E-05,0,'QSO','BROADLINE'
7092,56683,718,'v5_10_0',Decimal('7985079613788233728'),173.37921,56.761847,32.68,0.760034,6.50E-05,0,'QSO','BROADLINE'
7093,56657,312,'v5_10_0',Decimal('7986093912828649472'),170.15171,55.508222,8.23,1.03584,4.80E-05,0,'QSO','BROADLINE'
7094,56660,878,'v5_10_0',Decimal('7987375393681154048'),163.26547,57.201534,6.55,0.358566,3.00E-05,0,'QSO','STARBURST BROADLINE'
7096,56683,930,'v5_10_0',Decimal('7989641487531876352'),163.13643,61.422497,45.22,0.420981,1.30E-05,0,'QSO','BROADLINE'
7099,56666,252,'v5_10_0',Decimal('7992832819746283520'),174.17044,57.644444,28.85,0.147906,1.70E-05,0,'QSO','BROADLINE'
7099,56666,455,'v5_10_0',Decimal('7992888619961393152'),172.07495,58.152971,37.13,1.39266,0.000175,0,'QSO','BROADLINE'
7099,56666,699,'v5_10_0',Decimal('7992955690170687488'),173.69831,59.751652,13.96,1.12234,0.000333,0,'QSO','BROADLINE'
7100,56636,262,'v5_10_0',Decimal('7993961467928879104'),170.35232,57.091577,3.49,2.3889,0.00041,0,'QSO','BROADLINE'
7102,56666,914,'v5_10_0',Decimal('7996392488641208320'),166.40675,58.855778,52.51,0.19133,1.30E-05,0,'QSO','BROADLINE'
7104,56711,6,'v5_10_0',Decimal('7998394700070363136'),167.28512,62.812407,36.17,1.56673,0.000185,0,'QSO','BROADLINE'
7104,56711,964,'v5_10_0',Decimal('7998658033105215488'),166.54465,64.002786,49.5,2.20424,0.000283,0,'QSO','BROADLINE'
7105,56740,18,'v5_10_0',Decimal('7999523898998628352'),167.12153,64.859083,36.61,0.713664,8.50E-05,0,'QSO','BROADLINE'
7107,56740,516,'v5_10_0',Decimal('8001912588009971712'),171.76474,61.397057,26.93,0.757961,0.000108,0,'QSO','BROADLINE'
7108,56686,245,'v5_10_0',Decimal('8002963995098062848'),170.02805,58.911013,7.67,2.09822,0.000207,0,'QSO','BROADLINE'
7109,56658,668,'v5_10_0',Decimal('8004206167889780736'),168.63396,63.465481,20.42,0.630843,3.40E-05,0,'QSO','BROADLINE'
7110,56746,416,'v5_10_0',Decimal('8005262800040468480'),167.4715,63.974963,33.19,1.42466,0.000168,0,'QSO','BROADLINE'
7110,56746,430,'v5_10_0',Decimal('8005266648331165696'),167.27635,64.118039,34.9,1.85604,0.000138,0,'QSO','BROADLINE'
7111,56741,920,'v5_10_0',Decimal('8006527238328524800'),169.30797,67.689651,22.86,0.247393,2.40E-05,0,'QSO','STARBURST BROADLINE'
7114,56748,892,'v5_10_0',Decimal('8009897241585098752'),174.62623,66.366456,30.43,1.00412,0.000122,0,'QSO','BROADLINE'
7380,56753,35,'v5_10_0',Decimal('8309151046522871808'),166.70136,48.120086,22.77,0.434989,7.80E-05,0,'QSO','STARBURST BROADLINE'
7391,56781,60,'v5_10_0',Decimal('8321542817915576320'),162.69521,45.307458,16.81,0.87069,7.40E-05,0,'QSO','BROADLINE'
7391,56781,970,'v5_10_0',Decimal('8321792956810895360'),162.89778,46.42088,8.32,1.21154,0.000329,0,'QSO','BROADLINE'
7393,56749,634,'v5_10_0',Decimal('8323952397110976512'),165.2748,46.866588,33.79,0.889871,7.60E-05,0,'QSO','BROADLINE'
7393,56749,691,'v5_10_0',Decimal('8323968065151672320'),165.43907,46.043401,27.3,0.178332,1.30E-05,0,'QSO','STARBURST BROADLINE'
